Usage (kWh),TimeOfDay,VoltageFluctuations,NumberOfResidents,ApplianceCount,IndustrialAreaNearby,PreviousTheftHistory,AverageDailyUsage,BillPaymentDelay (days),UnusualUsageSpike,Theft,Usage_per_Appliance,Usage_per_Person,Spike_to_Average_Ratio,Time_sin,Time_cos
73,1,0,9,11,0,1,48,76,1,1,6.083333333333333,7.3,1.489795918367347,0.25881904510252074,0.9659258262890683
371,2,0,3,8,0,1,13,2,0,0,41.22222222222222,92.75,26.5,0.49999999999999994,0.8660254037844387
151,2,0,10,13,0,0,49,88,1,1,10.785714285714286,13.727272727272727,3.02,0.49999999999999994,0.8660254037844387
482,4,3,7,18,0,0,41,81,1,1,25.36842105263158,60.25,11.476190476190476,0.8660254037844386,0.5000000000000001
188,3,2,8,11,0,0,44,65,1,1,15.666666666666666,20.88888888888889,4.177777777777778,0.7071067811865476,0.7071067811865476
77,4,1,8,23,0,1,25,5,1,1,3.2083333333333335,8.555555555555555,2.9615384615384617,0.8660254037844386,0.5000000000000001
54,3,2,10,13,1,1,22,38,0,0,3.857142857142857,4.909090909090909,2.347826086956522,0.7071067811865476,0.7071067811865476
210,2,3,6,24,0,0,12,48,0,0,8.4,30.0,16.153846153846153,0.49999999999999994,0.8660254037844387
353,1,0,5,7,0,0,45,74,1,1,44.125,58.833333333333336,7.673913043478261,0.25881904510252074,0.9659258262890683
290,3,1,5,19,1,1,37,83,0,1,14.5,48.333333333333336,7.631578947368421,0.7071067811865476,0.7071067811865476
60,1,1,4,15,0,0,43,0,1,0,3.75,12.0,1.3636363636363635,0.25881904510252074,0.9659258262890683
106,3,3,9,5,0,0,44,37,0,0,17.666666666666668,10.6,2.3555555555555556,0.7071067811865476,0.7071067811865476
200,2,1,9,9,0,1,47,54,1,1,20.0,20.0,4.166666666666667,0.49999999999999994,0.8660254037844387
275,1,2,8,11,1,0,34,47,1,0,22.916666666666668,30.555555555555557,7.857142857142857,0.25881904510252074,0.9659258262890683
463,3,0,8,9,0,0,32,80,1,1,46.3,51.44444444444444,14.030303030303031,0.7071067811865476,0.7071067811865476
309,3,3,4,14,1,0,31,47,0,0,20.6,61.8,9.65625,0.7071067811865476,0.7071067811865476
443,4,2,5,11,1,0,37,44,1,0,36.916666666666664,73.83333333333333,11.657894736842104,0.8660254037844386,0.5000000000000001
328,3,0,7,17,1,1,17,26,1,1,18.22222222222222,41.0,18.22222222222222,0.7071067811865476,0.7071067811865476
99,1,0,2,17,1,0,29,20,1,0,5.5,33.0,3.3,0.25881904510252074,0.9659258262890683
281,2,0,1,18,1,0,20,5,0,0,14.789473684210526,140.5,13.380952380952381,0.49999999999999994,0.8660254037844387
286,2,1,5,7,0,1,37,81,0,1,35.75,47.666666666666664,7.526315789473684,0.49999999999999994,0.8660254037844387
314,4,0,3,16,1,0,15,17,1,0,18.470588235294116,78.5,19.625,0.8660254037844386,0.5000000000000001
133,2,1,6,24,1,0,28,13,1,0,5.32,19.0,4.586206896551724,0.49999999999999994,0.8660254037844387
445,3,0,5,10,0,0,10,50,1,0,40.45454545454545,74.16666666666667,40.45454545454545,0.7071067811865476,0.7071067811865476
464,3,0,8,18,0,1,41,30,1,1,24.42105263157895,51.55555555555556,11.047619047619047,0.7071067811865476,0.7071067811865476
122,1,1,6,8,1,1,49,47,0,0,13.555555555555555,17.428571428571427,2.44,0.25881904510252074,0.9659258262890683
301,1,1,9,18,1,1,21,43,0,0,15.842105263157896,30.1,13.681818181818182,0.25881904510252074,0.9659258262890683
143,2,3,8,6,0,0,46,61,0,0,20.428571428571427,15.88888888888889,3.0425531914893615,0.49999999999999994,0.8660254037844387
159,2,3,7,5,1,0,12,1,0,0,26.5,19.875,12.23076923076923,0.49999999999999994,0.8660254037844387
500,4,1,1,12,1,0,20,24,1,0,38.46153846153846,250.0,23.80952380952381,0.8660254037844386,0.5000000000000001
391,3,3,9,25,0,1,25,6,1,1,15.038461538461538,39.1,15.038461538461538,0.7071067811865476,0.7071067811865476
496,4,1,5,5,0,0,26,75,1,1,82.66666666666667,82.66666666666667,18.37037037037037,0.8660254037844386,0.5000000000000001
395,2,3,2,18,1,1,16,81,1,1,20.789473684210527,131.66666666666666,23.235294117647058,0.49999999999999994,0.8660254037844387
462,4,2,3,17,1,1,20,15,1,1,25.666666666666668,115.5,22.0,0.8660254037844386,0.5000000000000001
119,4,3,5,19,0,1,22,61,1,1,5.95,19.833333333333332,5.173913043478261,0.8660254037844386,0.5000000000000001
356,4,0,3,25,0,1,35,74,1,1,13.692307692307692,89.0,9.88888888888889,0.8660254037844386,0.5000000000000001
107,2,0,2,8,1,1,39,74,0,1,11.88888888888889,35.666666666666664,2.675,0.49999999999999994,0.8660254037844387
243,3,1,4,12,1,0,17,38,0,0,18.692307692307693,48.6,13.5,0.7071067811865476,0.7071067811865476
304,2,3,6,11,1,1,14,57,1,1,25.333333333333332,43.42857142857143,20.266666666666666,0.49999999999999994,0.8660254037844387
377,2,3,7,20,0,0,19,48,0,0,17.952380952380953,47.125,18.85,0.49999999999999994,0.8660254037844387
217,4,0,8,22,0,1,21,3,0,0,9.434782608695652,24.11111111111111,9.863636363636363,0.8660254037844386,0.5000000000000001
213,2,0,7,12,0,1,34,2,1,1,16.384615384615383,26.625,6.085714285714285,0.49999999999999994,0.8660254037844387
385,1,3,2,25,1,0,48,59,0,0,14.807692307692308,128.33333333333334,7.857142857142857,0.25881904510252074,0.9659258262890683
190,1,2,2,9,0,1,24,70,1,1,19.0,63.333333333333336,7.6,0.25881904510252074,0.9659258262890683
138,2,1,7,15,1,0,29,5,0,0,8.625,17.25,4.6,0.49999999999999994,0.8660254037844387
245,1,3,9,22,1,0,24,84,0,0,10.652173913043478,24.5,9.8,0.25881904510252074,0.9659258262890683
133,2,3,2,14,1,0,28,51,1,0,8.866666666666667,44.333333333333336,4.586206896551724,0.49999999999999994,0.8660254037844387
361,2,2,9,6,0,0,36,65,0,0,51.57142857142857,36.1,9.756756756756756,0.49999999999999994,0.8660254037844387
118,4,0,1,17,1,0,45,47,1,0,6.555555555555555,59.0,2.5652173913043477,0.8660254037844386,0.5000000000000001
238,2,3,6,18,1,0,50,21,0,0,12.526315789473685,34.0,4.666666666666667,0.49999999999999994,0.8660254037844387
52,3,0,6,25,1,1,14,14,0,0,2.0,7.428571428571429,3.466666666666667,0.7071067811865476,0.7071067811865476
393,3,1,10,10,0,0,29,22,0,0,35.72727272727273,35.72727272727273,13.1,0.7071067811865476,0.7071067811865476
221,2,2,10,8,1,0,48,54,0,0,24.555555555555557,20.09090909090909,4.510204081632653,0.49999999999999994,0.8660254037844387
406,1,0,2,20,0,1,45,8,1,1,19.333333333333332,135.33333333333334,8.826086956521738,0.25881904510252074,0.9659258262890683
467,2,1,8,6,0,1,28,71,1,1,66.71428571428571,51.888888888888886,16.103448275862068,0.49999999999999994,0.8660254037844387
403,3,2,9,5,1,0,31,50,1,0,67.16666666666667,40.3,12.59375,0.7071067811865476,0.7071067811865476
80,2,3,3,7,1,1,20,26,0,0,10.0,20.0,3.8095238095238093,0.49999999999999994,0.8660254037844387
123,4,1,1,25,1,1,11,77,1,1,4.730769230769231,61.5,10.25,0.8660254037844386,0.5000000000000001
415,4,1,9,12,1,1,23,23,1,1,31.923076923076923,41.5,17.291666666666668,0.8660254037844386,0.5000000000000001
231,4,0,5,15,1,0,28,47,1,0,14.4375,38.5,7.9655172413793105,0.8660254037844386,0.5000000000000001
209,1,1,10,16,0,1,17,59,0,0,12.294117647058824,19.0,11.61111111111111,0.25881904510252074,0.9659258262890683
441,4,0,6,17,0,0,42,42,1,0,24.5,63.0,10.255813953488373,0.8660254037844386,0.5000000000000001
152,4,0,6,7,0,0,49,59,0,0,19.0,21.714285714285715,3.04,0.8660254037844386,0.5000000000000001
162,1,2,1,13,1,0,37,54,1,0,11.571428571428571,81.0,4.2631578947368425,0.25881904510252074,0.9659258262890683
500,1,3,2,15,0,1,49,55,1,1,31.25,166.66666666666666,10.0,0.25881904510252074,0.9659258262890683
489,1,1,2,20,1,1,34,50,1,1,23.285714285714285,163.0,13.971428571428572,0.25881904510252074,0.9659258262890683
476,1,3,8,14,0,0,29,84,1,1,31.733333333333334,52.888888888888886,15.866666666666667,0.25881904510252074,0.9659258262890683
319,4,1,2,17,1,0,29,52,0,0,17.72222222222222,106.33333333333333,10.633333333333333,0.8660254037844386,0.5000000000000001
145,4,0,2,16,0,0,50,72,1,1,8.529411764705882,48.333333333333336,2.843137254901961,0.8660254037844386,0.5000000000000001
254,3,3,4,7,0,1,26,63,0,1,31.75,50.8,9.407407407407407,0.7071067811865476,0.7071067811865476
334,2,0,6,20,0,0,20,27,0,0,15.904761904761905,47.714285714285715,15.904761904761905,0.49999999999999994,0.8660254037844387
146,4,1,10,18,0,0,24,27,0,0,7.684210526315789,13.272727272727273,5.84,0.8660254037844386,0.5000000000000001
401,3,0,4,9,1,1,47,17,1,1,40.1,80.2,8.354166666666666,0.7071067811865476,0.7071067811865476
124,2,2,9,21,0,1,13,33,0,0,5.636363636363637,12.4,8.857142857142858,0.49999999999999994,0.8660254037844387
184,1,0,3,14,0,1,11,47,0,0,12.266666666666667,46.0,15.333333333333334,0.25881904510252074,0.9659258262890683
270,1,1,2,17,1,1,29,20,0,0,15.0,90.0,9.0,0.25881904510252074,0.9659258262890683
224,3,0,2,18,1,1,39,64,1,1,11.789473684210526,74.66666666666667,5.6,0.7071067811865476,0.7071067811865476
150,4,1,8,17,1,1,14,44,1,1,8.333333333333334,16.666666666666668,10.0,0.8660254037844386,0.5000000000000001
407,3,2,7,6,0,0,42,60,1,0,58.142857142857146,50.875,9.465116279069768,0.7071067811865476,0.7071067811865476
423,1,1,3,20,1,1,39,28,1,1,20.142857142857142,105.75,10.575,0.25881904510252074,0.9659258262890683
265,1,2,9,9,1,1,41,56,1,1,26.5,26.5,6.309523809523809,0.25881904510252074,0.9659258262890683
316,1,1,4,6,0,1,11,9,1,1,45.142857142857146,63.2,26.333333333333332,0.25881904510252074,0.9659258262890683
407,4,0,3,18,0,1,15,64,1,1,21.42105263157895,101.75,25.4375,0.8660254037844386,0.5000000000000001
243,2,0,7,13,0,1,23,81,0,1,17.357142857142858,30.375,10.125,0.49999999999999994,0.8660254037844387
222,1,1,10,23,1,1,33,77,0,1,9.25,20.181818181818183,6.529411764705882,0.25881904510252074,0.9659258262890683
313,4,3,4,15,1,1,47,3,0,0,19.5625,62.6,6.520833333333333,0.8660254037844386,0.5000000000000001
378,2,2,1,18,1,1,12,5,0,0,19.894736842105264,189.0,29.076923076923077,0.49999999999999994,0.8660254037844387
262,2,3,4,12,0,0,50,71,1,1,20.153846153846153,52.4,5.137254901960785,0.49999999999999994,0.8660254037844387
209,1,0,1,11,1,0,33,27,1,0,17.416666666666668,104.5,6.147058823529412,0.25881904510252074,0.9659258262890683
470,1,0,2,11,0,1,31,54,1,1,39.166666666666664,156.66666666666666,14.6875,0.25881904510252074,0.9659258262890683
298,3,1,7,8,0,0,19,25,0,0,33.111111111111114,37.25,14.9,0.7071067811865476,0.7071067811865476
205,4,0,2,13,0,1,17,37,1,1,14.642857142857142,68.33333333333333,11.38888888888889,0.8660254037844386,0.5000000000000001
447,4,3,2,13,1,1,18,65,1,1,31.928571428571427,149.0,23.526315789473685,0.8660254037844386,0.5000000000000001
359,4,2,2,9,0,0,33,60,1,0,35.9,119.66666666666667,10.558823529411764,0.8660254037844386,0.5000000000000001
220,1,1,5,6,0,1,47,33,0,0,31.428571428571427,36.666666666666664,4.583333333333333,0.25881904510252074,0.9659258262890683
95,4,0,10,17,0,1,49,71,0,1,5.277777777777778,8.636363636363637,1.9,0.8660254037844386,0.5000000000000001
315,4,1,7,24,0,0,37,10,0,0,12.6,39.375,8.289473684210526,0.8660254037844386,0.5000000000000001
91,3,1,7,23,0,0,36,41,1,0,3.7916666666666665,11.375,2.4594594594594597,0.7071067811865476,0.7071067811865476
264,4,2,10,22,1,0,49,53,1,0,11.478260869565217,24.0,5.28,0.8660254037844386,0.5000000000000001
272,4,2,5,12,0,0,14,88,1,1,20.923076923076923,45.333333333333336,18.133333333333333,0.8660254037844386,0.5000000000000001
385,1,0,8,19,1,1,29,76,0,1,19.25,42.77777777777778,12.833333333333334,0.25881904510252074,0.9659258262890683
273,2,2,10,17,1,0,49,85,1,1,15.166666666666666,24.818181818181817,5.46,0.49999999999999994,0.8660254037844387
202,2,1,6,13,1,1,10,57,0,0,14.428571428571429,28.857142857142858,18.363636363636363,0.49999999999999994,0.8660254037844387
453,3,3,10,10,0,0,47,9,1,0,41.18181818181818,41.18181818181818,9.4375,0.7071067811865476,0.7071067811865476
358,1,2,5,16,1,0,34,60,0,0,21.058823529411764,59.666666666666664,10.228571428571428,0.25881904510252074,0.9659258262890683
171,3,3,6,16,1,0,46,20,1,0,10.058823529411764,24.428571428571427,3.6382978723404253,0.7071067811865476,0.7071067811865476
58,3,0,5,15,0,1,15,50,1,1,3.625,9.666666666666666,3.625,0.7071067811865476,0.7071067811865476
304,3,2,9,16,0,0,46,82,1,1,17.88235294117647,30.4,6.468085106382978,0.7071067811865476,0.7071067811865476
472,1,2,1,22,0,1,14,54,1,1,20.52173913043478,236.0,31.466666666666665,0.25881904510252074,0.9659258262890683
101,2,2,10,15,1,1,19,87,1,1,6.3125,9.181818181818182,5.05,0.49999999999999994,0.8660254037844387
251,2,3,3,7,0,1,19,70,0,1,31.375,62.75,12.55,0.49999999999999994,0.8660254037844387
176,2,0,7,5,1,0,45,26,1,0,29.333333333333332,22.0,3.8260869565217392,0.49999999999999994,0.8660254037844387
295,1,0,9,24,0,1,48,44,1,1,11.8,29.5,6.020408163265306,0.25881904510252074,0.9659258262890683
321,2,3,5,6,0,0,38,37,0,0,45.857142857142854,53.5,8.23076923076923,0.49999999999999994,0.8660254037844387
149,4,3,10,18,0,0,38,55,0,0,7.842105263157895,13.545454545454545,3.8205128205128207,0.8660254037844386,0.5000000000000001
256,3,3,3,6,1,1,25,17,1,1,36.57142857142857,64.0,9.846153846153847,0.7071067811865476,0.7071067811865476
494,2,0,4,5,0,0,44,16,1,0,82.33333333333333,98.8,10.977777777777778,0.49999999999999994,0.8660254037844387
78,3,0,2,24,1,1,33,80,0,1,3.12,26.0,2.2941176470588234,0.7071067811865476,0.7071067811865476
490,1,3,1,15,1,0,34,27,1,0,30.625,245.0,14.0,0.25881904510252074,0.9659258262890683
178,2,1,4,10,0,0,45,5,1,0,16.181818181818183,35.6,3.869565217391304,0.49999999999999994,0.8660254037844387
166,1,1,9,8,0,0,28,46,0,0,18.444444444444443,16.6,5.724137931034483,0.25881904510252074,0.9659258262890683
91,1,0,5,20,1,0,34,41,0,0,4.333333333333333,15.166666666666666,2.6,0.25881904510252074,0.9659258262890683
485,1,0,6,8,1,0,27,22,1,0,53.888888888888886,69.28571428571429,17.321428571428573,0.25881904510252074,0.9659258262890683
240,1,3,9,5,1,0,49,32,1,0,40.0,24.0,4.8,0.25881904510252074,0.9659258262890683
390,1,3,8,6,0,0,30,21,0,0,55.714285714285715,43.333333333333336,12.580645161290322,0.25881904510252074,0.9659258262890683
289,3,3,5,9,0,0,18,47,1,0,28.9,48.166666666666664,15.210526315789474,0.7071067811865476,0.7071067811865476
391,2,3,9,13,1,0,10,62,0,0,27.928571428571427,39.1,35.54545454545455,0.49999999999999994,0.8660254037844387
497,1,1,9,22,1,1,37,76,1,1,21.608695652173914,49.7,13.078947368421053,0.25881904510252074,0.9659258262890683
58,1,0,10,17,1,1,30,74,1,1,3.2222222222222223,5.2727272727272725,1.8709677419354838,0.25881904510252074,0.9659258262890683
140,1,1,7,10,1,0,46,32,1,0,12.727272727272727,17.5,2.978723404255319,0.25881904510252074,0.9659258262890683
51,1,1,5,7,0,1,35,24,1,1,6.375,8.5,1.4166666666666667,0.25881904510252074,0.9659258262890683
150,1,1,3,22,0,1,42,22,0,0,6.521739130434782,37.5,3.488372093023256,0.25881904510252074,0.9659258262890683
168,3,0,8,13,1,1,44,74,0,1,12.0,18.666666666666668,3.7333333333333334,0.7071067811865476,0.7071067811865476
465,1,1,1,13,1,1,44,43,1,1,33.214285714285715,232.5,10.333333333333334,0.25881904510252074,0.9659258262890683
113,4,3,4,17,1,0,20,62,0,0,6.277777777777778,22.6,5.380952380952381,0.8660254037844386,0.5000000000000001
141,3,3,2,7,1,0,48,89,0,0,17.625,47.0,2.877551020408163,0.7071067811865476,0.7071067811865476
450,4,2,7,13,1,0,38,53,1,0,32.142857142857146,56.25,11.538461538461538,0.8660254037844386,0.5000000000000001
189,4,2,8,14,1,1,24,38,1,1,12.6,21.0,7.56,0.8660254037844386,0.5000000000000001
114,1,2,6,15,0,0,32,3,0,0,7.125,16.285714285714285,3.4545454545454546,0.25881904510252074,0.9659258262890683
226,1,2,3,6,1,0,30,53,0,0,32.285714285714285,56.5,7.290322580645161,0.25881904510252074,0.9659258262890683
470,3,0,3,9,0,1,39,51,1,1,47.0,117.5,11.75,0.7071067811865476,0.7071067811865476
456,1,0,7,14,0,1,23,47,1,1,30.4,57.0,19.0,0.25881904510252074,0.9659258262890683
209,2,0,9,7,1,0,32,2,0,0,26.125,20.9,6.333333333333333,0.49999999999999994,0.8660254037844387
206,2,1,10,15,0,0,45,16,1,0,12.875,18.727272727272727,4.478260869565218,0.49999999999999994,0.8660254037844387
374,4,3,3,5,1,0,35,50,0,0,62.333333333333336,93.5,10.38888888888889,0.8660254037844386,0.5000000000000001
130,3,0,5,17,1,1,34,8,0,0,7.222222222222222,21.666666666666668,3.7142857142857144,0.7071067811865476,0.7071067811865476
344,1,2,2,9,1,1,44,48,1,1,34.4,114.66666666666667,7.644444444444445,0.25881904510252074,0.9659258262890683
104,2,2,2,9,1,0,17,90,0,0,10.4,34.666666666666664,5.777777777777778,0.49999999999999994,0.8660254037844387
491,1,3,5,19,0,0,33,24,1,0,24.55,81.83333333333333,14.441176470588236,0.25881904510252074,0.9659258262890683
363,3,2,7,23,1,0,47,49,0,0,15.125,45.375,7.5625,0.7071067811865476,0.7071067811865476
448,3,0,5,10,1,1,40,62,1,1,40.72727272727273,74.66666666666667,10.926829268292684,0.7071067811865476,0.7071067811865476
291,2,3,1,19,1,1,34,32,1,1,14.55,145.5,8.314285714285715,0.49999999999999994,0.8660254037844387
221,3,1,6,18,0,0,27,15,0,0,11.631578947368421,31.571428571428573,7.892857142857143,0.7071067811865476,0.7071067811865476
334,1,3,6,21,0,0,23,36,0,0,15.181818181818182,47.714285714285715,13.916666666666666,0.25881904510252074,0.9659258262890683
66,2,3,9,10,1,0,23,29,1,0,6.0,6.6,2.75,0.49999999999999994,0.8660254037844387
88,4,3,4,9,0,1,32,79,0,1,8.8,17.6,2.6666666666666665,0.8660254037844386,0.5000000000000001
225,1,2,3,17,1,0,32,55,1,0,12.5,56.25,6.818181818181818,0.25881904510252074,0.9659258262890683
348,4,3,6,5,0,1,13,85,0,1,58.0,49.714285714285715,24.857142857142858,0.8660254037844386,0.5000000000000001
101,4,1,1,25,1,0,30,51,0,0,3.8846153846153846,50.5,3.2580645161290325,0.8660254037844386,0.5000000000000001
431,3,0,7,8,1,0,38,85,1,1,47.888888888888886,53.875,11.051282051282051,0.7071067811865476,0.7071067811865476
311,2,2,7,19,1,0,12,89,0,0,15.55,38.875,23.923076923076923,0.49999999999999994,0.8660254037844387
391,2,2,8,13,0,0,39,31,0,0,27.928571428571427,43.44444444444444,9.775,0.49999999999999994,0.8660254037844387
111,2,0,9,8,1,1,11,37,0,0,12.333333333333334,11.1,9.25,0.49999999999999994,0.8660254037844387
467,4,1,10,5,0,1,12,46,1,1,77.83333333333333,42.45454545454545,35.92307692307692,0.8660254037844386,0.5000000000000001
179,1,3,9,23,0,0,40,0,0,0,7.458333333333333,17.9,4.365853658536586,0.25881904510252074,0.9659258262890683
235,3,0,2,22,1,0,39,14,1,0,10.217391304347826,78.33333333333333,5.875,0.7071067811865476,0.7071067811865476
491,1,1,10,15,1,0,11,0,1,0,30.6875,44.63636363636363,40.916666666666664,0.25881904510252074,0.9659258262890683
266,4,1,2,11,0,0,12,74,0,0,22.166666666666668,88.66666666666667,20.46153846153846,0.8660254037844386,0.5000000000000001
96,3,3,1,13,0,0,25,10,0,0,6.857142857142857,48.0,3.6923076923076925,0.7071067811865476,0.7071067811865476
350,4,1,10,5,1,0,12,82,0,0,58.333333333333336,31.818181818181817,26.923076923076923,0.8660254037844386,0.5000000000000001
310,1,0,9,14,0,1,49,60,1,1,20.666666666666668,31.0,6.2,0.25881904510252074,0.9659258262890683
492,2,2,2,9,1,1,13,42,1,1,49.2,164.0,35.142857142857146,0.49999999999999994,0.8660254037844387
229,3,0,3,10,1,0,18,84,0,0,20.818181818181817,57.25,12.052631578947368,0.7071067811865476,0.7071067811865476
402,3,3,3,19,0,0,26,73,1,1,20.1,100.5,14.88888888888889,0.7071067811865476,0.7071067811865476
376,2,0,10,24,0,0,10,62,1,1,15.04,34.18181818181818,34.18181818181818,0.49999999999999994,0.8660254037844387
208,1,0,4,17,1,0,22,36,1,0,11.555555555555555,41.6,9.043478260869565,0.25881904510252074,0.9659258262890683
323,3,3,4,13,0,1,31,89,1,1,23.071428571428573,64.6,10.09375,0.7071067811865476,0.7071067811865476
52,4,0,3,13,0,1,22,45,0,0,3.7142857142857144,13.0,2.260869565217391,0.8660254037844386,0.5000000000000001
394,3,0,10,11,0,1,50,33,0,0,32.833333333333336,35.81818181818182,7.7254901960784315,0.7071067811865476,0.7071067811865476
461,1,0,8,24,0,0,28,87,1,1,18.44,51.22222222222222,15.89655172413793,0.25881904510252074,0.9659258262890683
214,1,3,5,5,1,0,31,66,1,1,35.666666666666664,35.666666666666664,6.6875,0.25881904510252074,0.9659258262890683
252,3,2,5,6,0,0,13,61,1,1,36.0,42.0,18.0,0.7071067811865476,0.7071067811865476
209,4,0,8,6,0,0,40,6,0,0,29.857142857142858,23.22222222222222,5.097560975609756,0.8660254037844386,0.5000000000000001
331,1,2,7,11,1,0,24,37,1,0,27.583333333333332,41.375,13.24,0.25881904510252074,0.9659258262890683
55,1,1,2,17,0,1,26,48,1,1,3.0555555555555554,18.333333333333332,2.037037037037037,0.25881904510252074,0.9659258262890683
367,1,2,7,5,0,0,22,73,1,1,61.166666666666664,45.875,15.956521739130435,0.25881904510252074,0.9659258262890683
408,1,0,7,19,0,1,10,50,1,1,20.4,51.0,37.09090909090909,0.25881904510252074,0.9659258262890683
73,4,3,7,19,1,1,10,1,0,0,3.65,9.125,6.636363636363637,0.8660254037844386,0.5000000000000001
309,3,1,10,8,1,0,29,67,0,0,34.333333333333336,28.09090909090909,10.3,0.7071067811865476,0.7071067811865476
98,1,3,10,24,0,0,34,73,0,0,3.92,8.909090909090908,2.8,0.25881904510252074,0.9659258262890683
149,1,3,10,18,0,0,16,22,0,0,7.842105263157895,13.545454545454545,8.764705882352942,0.25881904510252074,0.9659258262890683
377,2,1,5,12,1,1,10,67,1,1,29.0,62.833333333333336,34.27272727272727,0.49999999999999994,0.8660254037844387
273,4,3,6,25,0,0,44,70,0,0,10.5,39.0,6.066666666666666,0.8660254037844386,0.5000000000000001
401,4,1,6,21,0,0,48,19,1,0,18.227272727272727,57.285714285714285,8.183673469387756,0.8660254037844386,0.5000000000000001
179,2,1,6,6,0,0,32,26,1,0,25.571428571428573,25.571428571428573,5.424242424242424,0.49999999999999994,0.8660254037844387
149,4,3,1,5,0,1,33,21,0,0,24.833333333333332,74.5,4.382352941176471,0.8660254037844386,0.5000000000000001
336,4,1,8,11,1,0,12,69,0,0,28.0,37.333333333333336,25.846153846153847,0.8660254037844386,0.5000000000000001
351,4,2,2,13,1,1,21,88,0,1,25.071428571428573,117.0,15.954545454545455,0.8660254037844386,0.5000000000000001
321,4,0,1,21,1,0,10,64,1,1,14.590909090909092,160.5,29.181818181818183,0.8660254037844386,0.5000000000000001
495,4,2,2,22,1,1,13,59,1,1,21.52173913043478,165.0,35.357142857142854,0.8660254037844386,0.5000000000000001
484,4,1,8,6,1,1,50,40,1,1,69.14285714285714,53.77777777777778,9.490196078431373,0.8660254037844386,0.5000000000000001
197,4,3,1,13,1,0,47,13,0,0,14.071428571428571,98.5,4.104166666666667,0.8660254037844386,0.5000000000000001
358,1,0,2,25,1,0,25,49,1,0,13.76923076923077,119.33333333333333,13.76923076923077,0.25881904510252074,0.9659258262890683
366,2,0,6,8,0,0,39,39,0,0,40.666666666666664,52.285714285714285,9.15,0.49999999999999994,0.8660254037844387
200,3,1,1,18,1,0,23,68,1,1,10.526315789473685,100.0,8.333333333333334,0.7071067811865476,0.7071067811865476
488,1,3,7,6,0,0,36,65,1,1,69.71428571428571,61.0,13.18918918918919,0.25881904510252074,0.9659258262890683
313,1,3,10,14,1,0,43,85,0,0,20.866666666666667,28.454545454545453,7.113636363636363,0.25881904510252074,0.9659258262890683
386,4,0,3,18,0,1,47,5,1,1,20.31578947368421,96.5,8.041666666666666,0.8660254037844386,0.5000000000000001
103,2,0,5,21,1,1,26,21,0,0,4.681818181818182,17.166666666666668,3.814814814814815,0.49999999999999994,0.8660254037844387
417,4,1,4,8,0,0,32,85,1,1,46.333333333333336,83.4,12.636363636363637,0.8660254037844386,0.5000000000000001
380,4,3,4,22,0,0,26,69,0,0,16.52173913043478,76.0,14.074074074074074,0.8660254037844386,0.5000000000000001
92,3,1,2,11,1,0,10,69,1,1,7.666666666666667,30.666666666666668,8.363636363636363,0.7071067811865476,0.7071067811865476
82,2,1,10,12,1,0,39,42,1,0,6.3076923076923075,7.454545454545454,2.05,0.49999999999999994,0.8660254037844387
243,4,1,9,10,1,1,12,83,1,1,22.09090909090909,24.3,18.692307692307693,0.8660254037844386,0.5000000000000001
85,1,0,10,25,1,0,49,72,1,1,3.269230769230769,7.7272727272727275,1.7,0.25881904510252074,0.9659258262890683
414,2,0,1,8,1,1,34,44,1,1,46.0,207.0,11.82857142857143,0.49999999999999994,0.8660254037844387
186,1,2,10,7,1,1,40,63,0,1,23.25,16.90909090909091,4.536585365853658,0.25881904510252074,0.9659258262890683
99,2,1,10,11,1,1,24,64,1,1,8.25,9.0,3.96,0.49999999999999994,0.8660254037844387
111,1,1,7,14,1,0,23,74,1,1,7.4,13.875,4.625,0.25881904510252074,0.9659258262890683
109,2,0,4,8,1,0,41,17,1,0,12.11111111111111,21.8,2.5952380952380953,0.49999999999999994,0.8660254037844387
282,3,0,2,24,1,1,14,77,0,1,11.28,94.0,18.8,0.7071067811865476,0.7071067811865476
255,2,1,10,24,1,0,17,83,0,0,10.2,23.181818181818183,14.166666666666666,0.49999999999999994,0.8660254037844387
292,1,0,4,23,1,1,11,86,0,1,12.166666666666666,58.4,24.333333333333332,0.25881904510252074,0.9659258262890683
148,1,1,6,6,0,0,11,16,1,0,21.142857142857142,21.142857142857142,12.333333333333334,0.25881904510252074,0.9659258262890683
270,3,1,5,19,1,0,37,20,0,0,13.5,45.0,7.105263157894737,0.7071067811865476,0.7071067811865476
492,2,3,2,7,0,1,46,48,1,1,61.5,164.0,10.46808510638298,0.49999999999999994,0.8660254037844387
239,3,1,9,8,0,0,19,83,0,0,26.555555555555557,23.9,11.95,0.7071067811865476,0.7071067811865476
137,4,3,10,23,1,0,28,90,0,0,5.708333333333333,12.454545454545455,4.724137931034483,0.8660254037844386,0.5000000000000001
340,4,1,5,11,1,1,22,41,0,0,28.333333333333332,56.666666666666664,14.782608695652174,0.8660254037844386,0.5000000000000001
283,3,2,10,17,1,1,12,3,1,1,15.722222222222221,25.727272727272727,21.76923076923077,0.7071067811865476,0.7071067811865476
458,4,2,3,23,1,1,42,38,1,1,19.083333333333332,114.5,10.651162790697674,0.8660254037844386,0.5000000000000001
254,1,2,6,5,0,0,26,49,0,0,42.333333333333336,36.285714285714285,9.407407407407407,0.25881904510252074,0.9659258262890683
